"id","time","earnings","age","agesq","school","ethblack","urban","regne","regnc","regw","regs","asvabc"
3528,8,17.3213310241699,26,676,13,0,1,0,1,0,0,48
3530,8,14.2708692550659,26,676,16,0,1,0,1,0,0,62.25
3533,8,31.2341232299805,29,841,14,0,1,0,1,0,0,59.25
3537,8,9.28402233123779,30,900,12,0,1,0,1,0,0,49
3539,8,6.63144588470459,24,576,9,1,1,0,1,0,0,37.75
3540,8,9.64211940765381,26,676,11,1,1,0,1,0,0,45.25
3543,8,7.82510662078857,24,576,12,1,1,0,1,0,0,41.25
3545,8,8.47498893737793,24,576,14,1,1,0,1,0,0,44.5
3546,8,7.86489295959473,23,529,15,1,1,0,1,0,0,47.75
3547,8,9.94716930389404,28,784,14,1,1,0,1,0,0,47.25
3549,8,4.6420111656189,25,625,12,0,1,0,1,0,0,44.25
3550,8,13.3026809692383,27,729,12,0,1,0,1,0,0,57.25
3551,8,11.6182947158813,26,676,16,0,0,0,1,0,0,60.75
3552,8,8.62088108062744,23,529,12,0,1,0,1,0,0,54.25
3557,8,13.0108985900879,27,729,12,0,1,0,1,0,0,42.75
3559,8,9.46970176696777,27,729,12,0,1,0,1,0,0,59.75
3562,8,10.1461124420166,29,841,12,0,0,0,1,0,0,40
3563,8,13.3689918518066,28,784,12,0,1,0,1,0,0,43.5
3565,8,10.5572624206543,30,900,12,0,0,0,1,0,0,58.25
3568,8,5.96830129623413,25,625,12,0,1,0,1,0,0,45.25
3569,8,11.4060840606689,24,576,12,0,1,0,1,0,0,40.25
3570,8,6.63144588470459,26,676,9,0,1,0,1,0,0,34.5
3571,8,9.61559581756592,24,576,9,0,1,0,1,0,0,37
3574,8,12.7456359863281,23,529,12,0,1,0,1,0,0,62.5
3575,8,19.2311916351318,30,900,12,0,1,0,1,0,0,48.75
3579,8,5.72956895828247,31,961,12,0,1,0,1,0,0,54.75
3581,8,25.6239013671875,30,900,16,0,1,0,1,0,0,53.25
3585,8,21.6715602874756,27,729,16,0,1,0,0,1,0,62.5
3587,8,15.9287338256836,30,900,14,0,1,0,1,0,0,57.25
3589,8,15.9022026062012,28,784,12,0,1,0,1,0,0,54.5
3590,8,11.6713447570801,28,784,13,0,1,0,1,0,0,61.5
3591,8,24.7618217468262,27,729,12,0,1,0,1,0,0,58.25
3592,8,8.55456352233887,25,625,12,0,1,0,1,0,0,53.75
3593,8,8.28930759429932,24,576,12,0,1,0,1,0,0,57.25
3594,8,5.79588317871094,29,841,12,0,0,0,1,0,0,43.25
3596,8,10.6103134155273,23,529,12,0,1,0,1,0,0,46.75
3598,8,17.5335426330566,28,784,12,0,1,0,1,0,0,40.25
3599,8,14.5626525878906,27,729,12,0,1,0,1,0,0,54
3600,8,23.5814208984375,29,841,12,0,1,0,1,0,0,57.75
3602,8,16.2603054046631,31,961,12,0,1,0,1,0,0,55.5
3603,8,7.70574045181274,28,784,12,0,1,0,1,0,0,52.5
3604,8,9.28402233123779,25,625,12,0,1,0,1,0,0,46.75
3605,8,11.3265104293823,29,841,12,0,1,0,1,0,0,59.25
3607,8,6.63144588470459,31,961,11,0,1,0,1,0,0,45.25
3611,8,12.5997457504272,27,729,12,0,1,0,1,0,0,50
3614,8,12.9976358413696,28,784,16,0,1,0,1,0,0,61.75
3615,8,8.92592620849609,25,625,12,0,1,0,1,0,0,56.5
3616,8,10.2787399291992,24,576,12,0,1,0,1,0,0,59.5
3617,8,11.4989261627197,29,841,16,0,1,0,1,0,0,60.25
3618,8,6.40597534179688,27,729,16,0,1,0,0,1,0,55.5
3620,8,6.63144588470459,26,676,12,0,1,0,1,0,0,51.5
3621,8,11.9366025924683,30,900,12,0,1,0,1,0,0,37
3622,8,7.10891103744507,28,784,12,0,1,0,1,0,0,32.25
3623,8,8.92592620849609,25,625,16,0,1,0,1,0,0,61.75
3624,8,8.81982040405273,25,625,16,0,1,0,1,0,0,60
3625,8,7.66595077514648,23,529,16,0,1,0,1,0,0,58.5
3626,8,13.3822584152222,29,841,16,0,0,0,1,0,0,51.75
3627,8,18.3425788879395,28,784,12,0,1,0,1,0,0,53.25
3628,8,24.5496120452881,30,900,17,0,1,0,0,0,1,57
3629,8,16.4327201843262,25,625,16,0,0,0,1,0,0,53.5
3630,8,5.30515670776367,23,529,15,0,1,0,1,0,0,61.5
3632,8,9.94716930389404,25,625,10,0,1,0,1,0,0,34
3634,8,5.43778514862061,23,529,9,0,1,0,1,0,0,35
3637,8,7.29459095001221,30,900,12,0,0,0,1,0,0,43.75
3639,8,9.94716930389404,25,625,9,0,0,0,1,0,0,30
3640,8,6.63144588470459,23,529,12,0,0,0,1,0,0,31
3643,8,13.8729848861694,23,529,16,0,1,0,0,1,0,43
3651,8,12.2814388275146,28,784,12,0,0,0,1,0,0,54.5
3653,8,13.2628917694092,28,784,12,0,1,0,1,0,0,53.5
3654,8,2.77194428443909,23,529,12,0,1,0,0,0,1,34.5
3655,8,9.28402233123779,26,676,12,0,1,0,1,0,0,40.75
3656,8,6.96301698684692,25,625,17,0,1,0,1,0,0,52.25
3659,8,6.63144588470459,26,676,11,0,1,0,1,0,0,43.5
3663,8,15.2921171188354,26,676,16,0,1,0,1,0,0,53.5
3667,8,6.76407480239868,26,676,14,0,1,0,1,0,0,57.25
3668,8,21.7246170043945,27,729,19,0,1,0,1,0,0,63
3672,8,25.5045394897461,31,961,16,0,1,0,1,0,0,57.5
3673,8,18.5415191650391,28,784,16,0,1,0,1,0,0,59
3676,8,14.4432907104492,27,729,16,0,1,0,1,0,0,61.25
3677,8,2.61278891563416,24,576,16,0,1,0,1,0,0,58
3678,8,12.1090173721313,28,784,13,0,1,0,1,0,0,58.25
3679,8,18.5680465698242,25,625,15,0,1,0,1,0,0,50.75
3684,8,8.7402458190918,27,729,20,0,1,0,0,0,1,63.75
3685,8,26.7777805328369,29,841,16,0,1,0,1,0,0,57.5
3686,8,14.6157035827637,28,784,16,0,1,0,1,0,0,58
3687,8,12.2416467666626,27,729,16,0,1,0,1,0,0,45.75
3689,8,15.2921171188354,29,841,20,0,1,0,1,0,0,62.75
3693,8,11.3530321121216,25,625,9,0,1,0,0,0,1,45.75
3694,8,10.5572624206543,29,841,11,0,1,0,1,0,0,51.75
3695,8,5.96830129623413,25,625,10,1,1,0,1,0,0,50
3696,8,8.13015270233154,24,576,15,1,1,0,1,0,0,47.75
3699,8,6.63144588470459,25,625,12,1,1,0,1,0,0,38
3706,8,16.1409378051758,30,900,13,0,1,0,0,1,0,53
3707,8,47.8127098083496,29,841,16,0,1,0,0,0,1,59.25
3708,8,17.8518524169922,27,729,12,0,1,0,1,0,0,60.25
3711,8,25.8228530883789,27,729,16,0,1,0,1,0,0,60.25
3712,8,11.0081968307495,26,676,16,0,1,0,1,0,0,55.5
3713,8,16.1144142150879,31,961,12,0,0,0,1,0,0,57
3716,8,17.2417621612549,29,841,12,0,1,0,1,0,0,57.5
3719,8,7.95773506164551,30,900,12,0,1,0,1,0,0,44.75
3724,8,6.96301698684692,24,576,12,0,1,0,1,0,0,57
3726,8,11.9631271362305,27,729,10,0,1,0,1,0,0,54.75
3731,8,5.63672828674316,23,529,12,0,1,0,0,0,1,51.75
3732,8,12.4671192169189,24,576,12,0,1,0,1,0,0,62.5
3735,8,14.2576065063477,23,529,12,0,1,0,1,0,0,50.75
3736,8,17.5865955352783,28,784,12,0,1,0,1,0,0,54.5
3737,8,16.2470455169678,26,676,12,0,1,0,1,0,0,52
3738,8,5.03989839553833,26,676,12,0,1,0,1,0,0,44
3739,8,11.154088973999,27,729,12,0,1,0,1,0,0,53.75
3740,8,6.16724443435669,26,676,11,0,1,0,0,1,0,36.75
3741,8,5.57041311264038,25,625,12,0,1,0,1,0,0,41.75
3743,8,21.9235572814941,26,676,16,0,1,0,1,0,0,61.5
3745,8,8.62088108062744,27,729,16,0,1,0,1,0,0,61
3747,8,11.4724025726318,27,729,14,0,1,0,1,0,0,46.25
3748,8,7.69247627258301,29,841,12,0,1,0,1,0,0,61
3750,8,7.00280714035034,25,625,12,0,1,0,1,0,0,56.25
3757,8,12.3212270736694,25,625,18,0,1,0,1,0,0,62.25
3758,8,10.1991634368896,27,729,13,0,0,0,1,0,0,60.75
3759,8,2.73215508460999,26,676,12,0,1,0,1,0,0,48.5
3760,8,8.28930759429932,24,576,12,0,0,0,1,0,0,51.5
3764,8,17.2417621612549,30,900,12,0,1,0,1,0,0,59
3765,8,14.1515035629272,24,576,12,0,1,0,1,0,0,59.25
3767,8,7.50679492950439,26,676,9,0,1,0,1,0,0,56.5
3768,8,5.96830129623413,29,841,7,0,0,0,1,0,0,41.5
3769,8,9.41665458679199,29,841,12,0,0,0,1,0,0,47
3770,8,11.6050281524658,26,676,12,0,0,0,1,0,0,52.5
3772,8,9.94716930389404,26,676,12,0,1,0,1,0,0,52.25
3777,8,14.788122177124,28,784,12,0,1,0,1,0,0,54.25
3781,8,7.70574045181274,28,784,16,0,1,0,0,0,1,55.5
3789,8,53.0515441894531,30,900,12,0,1,0,1,0,0,56.25
3790,8,8.01078414916992,28,784,12,0,1,0,1,0,0,46.75
3793,8,14.5626525878906,29,841,13,0,1,0,1,0,0,53.75
3794,8,9.24423503875732,24,576,15,0,1,0,1,0,0,48.25
3795,8,9.0320291519165,23,529,13,0,1,0,1,0,0,57
3796,8,9.78801345825195,26,676,12,0,1,0,0,1,0,60.25
3800,8,11.7376594543457,25,625,17,0,1,0,1,0,0,52
3803,8,9.8808536529541,27,729,16,0,1,0,1,0,0,55.75
3804,8,12.6793203353882,27,729,17,0,0,0,1,0,0,59.5
3805,8,10.1991634368896,25,625,16,0,1,0,1,0,0,59.75
3806,8,11.2204074859619,29,841,14,0,1,0,0,0,1,56.75
3810,8,13.2628917694092,25,625,12,0,1,0,1,0,0,43.75
3811,8,10.1991634368896,26,676,16,0,1,0,1,0,0,63.5
3812,8,22.0959796905518,28,784,16,0,1,0,1,0,0,63.75
3815,8,13.5944633483887,23,529,16,0,1,0,0,1,0,60.75
3816,8,7.95773506164551,23,529,16,0,1,0,1,0,0,59.75
3817,8,21.5787239074707,30,900,18,0,1,0,1,0,0,62.75
3825,8,4.97358465194702,27,729,11,1,1,0,1,0,0,35.25
3829,8,8.50151252746582,28,784,12,0,0,0,1,0,0,51.75
3831,8,9.48296451568604,28,784,12,0,1,0,1,0,0,45.75
3832,8,9.09834289550781,25,625,12,0,1,0,1,0,0,44.5
3833,8,15.2921171188354,23,529,12,0,1,0,1,0,0,49.25
3836,8,42.4810409545898,26,676,19,0,1,0,1,0,0,61.5
3845,8,6.36618757247925,28,784,12,0,1,0,1,0,0,51.25
3847,8,23.3824710845947,29,841,12,0,1,0,1,0,0,55
3849,8,13.8597221374512,26,676,12,0,1,0,1,0,0,48
3850,8,8.89939880371094,27,729,12,0,1,0,1,0,0,52.5
3851,8,6.63144588470459,26,676,12,0,1,0,1,0,0,48.25
3852,8,16.5388278961182,23,529,12,0,1,0,1,0,0,47
3854,8,20.0402297973633,26,676,20,0,1,0,0,1,0,56.25
3856,8,8.62088108062744,26,676,12,0,1,0,1,0,0,44.75
3859,8,9.11160659790039,28,784,12,0,1,0,1,0,0,38.25
3860,8,14.124981880188,27,729,18,0,1,0,1,0,0,62.75
3861,8,10.7827320098877,24,576,16,0,1,0,1,0,0,60.75
3862,8,11.4326133728027,27,729,12,0,1,0,1,0,0,57.75
3868,8,3.8462381362915,25,625,16,0,1,0,1,0,0,57.75
3872,8,11.9366025924683,30,900,16,0,1,0,1,0,0,61.25
3873,8,17.8518524169922,28,784,19,0,1,0,1,0,0,63
3874,8,17.334602355957,26,676,16,0,1,0,1,0,0,62.75
3875,8,11.3265104293823,24,576,16,0,1,0,1,0,0,60.25
3877,8,3.07699036598206,27,729,15,0,1,0,1,0,0,56.75
3879,8,6.29987287521362,28,784,13,0,1,0,1,0,0,60.25
3882,8,26.5257835388184,30,900,16,0,1,0,0,1,0,61.5
3884,8,12.2416467666626,24,576,14,0,0,0,0,0,1,52.75
3885,8,24.8679256439209,25,625,16,0,1,0,1,0,0,63.75
3886,8,11.9498672485352,23,529,17,0,0,0,1,0,0,62.25
3888,8,7.06912183761597,24,576,13,0,1,0,1,0,0,53.75
3889,8,13.2628917694092,27,729,16,0,1,0,0,1,0,56.5
3891,8,7.29459095001221,24,576,13,0,1,0,1,0,0,40.5
3893,8,9.41665458679199,24,576,12,0,0,0,1,0,0,52.25
3894,8,6.77733707427979,26,676,16,0,1,0,1,0,0,61.75
3895,8,34.0060653686523,30,900,20,0,1,0,1,0,0,60.75
3896,8,24.6689777374268,28,784,16,0,1,0,1,0,0,51.25
3897,8,13.9260339736938,27,729,17,0,1,0,1,0,0,49.5
3898,8,20.3983268737793,24,576,16,0,1,0,0,1,0,53.25
3899,8,10.1991634368896,25,625,14,0,1,0,1,0,0,53.75
3900,8,9.11160659790039,23,529,12,0,1,0,1,0,0,38.75
3901,8,9.5625467300415,29,841,15,0,1,0,1,0,0,62
3903,8,13.5811996459961,28,784,17,0,1,0,1,0,0,56
3904,8,7.48027181625366,26,676,18,0,1,0,1,0,0,54.25
3906,8,7.69247627258301,26,676,12,0,0,0,1,0,0,39.5
3907,8,15.2921171188354,27,729,13,0,0,0,1,0,0,57
3908,8,10.1991634368896,28,784,13,0,1,0,1,0,0,49.25
3910,8,10.2787399291992,24,576,16,0,1,0,0,1,0,52
3912,8,13.2628917694092,29,841,15,0,1,1,0,0,0,57.75
3913,8,14.0188770294189,26,676,16,0,1,0,0,0,1,57.75
3918,8,10.6103134155273,24,576,18,0,1,1,0,0,0,63.75
3921,8,6.63144588470459,24,576,12,0,1,0,0,0,1,54.5
3923,8,14.788122177124,25,625,16,0,1,0,0,0,1,51.5
3927,8,9.29728603363037,28,784,12,0,1,0,0,0,1,46.5
3930,8,9.28402233123779,27,729,12,0,1,0,0,0,1,49
3933,8,9.49623203277588,24,576,12,1,1,0,0,0,1,32.75
3934,8,9.94716930389404,27,729,12,1,1,0,0,0,1,37.25
3937,8,11.339771270752,28,784,12,1,1,0,0,0,1,41.25
3944,8,5.76935720443726,26,676,10,1,0,0,0,0,1,35.25
3945,8,6.29987287521362,25,625,12,1,1,0,0,0,1,31.5
3948,8,7.95773506164551,29,841,9,1,1,0,0,0,1,33.5
3952,8,16.5786151885986,30,900,16,1,1,0,0,0,1,45
3953,8,16.5786151885986,27,729,16,1,1,0,0,0,1,45.25
3954,8,9.28402233123779,29,841,13,1,1,0,0,0,1,46.25
3955,8,6.96301698684692,26,676,10,1,1,0,0,0,1,32.25
3956,8,9.73495960235596,25,625,13,1,1,0,0,0,1,52.5
3957,8,11.684609413147,27,729,12,1,1,0,0,0,1,46.25
3958,8,8.89939880371094,27,729,8,1,1,0,0,0,1,36
3959,8,17.1223888397217,24,576,13,1,1,0,0,0,1,40.25
3961,8,13.5944633483887,25,625,8,0,1,0,0,0,1,46.25
3965,8,22.8386936187744,25,625,15,0,1,0,0,0,1,55.5
3968,8,13.3822584152222,25,625,16,0,1,0,0,0,1,55.75
3971,8,23.130485534668,25,625,17,0,1,0,0,0,1,63.5
3982,8,5.51736307144165,29,841,12,0,1,0,0,0,1,43.75
3984,8,22.9448051452637,27,729,16,0,1,0,0,0,1,60
3985,8,3.8462381362915,30,900,13,0,0,0,1,0,0,46.5
3986,8,14.735071182251,30,900,12,0,1,0,0,0,1,40.5
3987,8,8.76677131652832,26,676,12,1,1,0,0,0,1,38
3988,8,8.42193698883057,29,841,12,1,1,0,0,1,0,41.5
3989,8,9.5625467300415,24,576,12,0,1,0,0,0,1,44
3990,8,17.8253231048584,29,841,12,0,1,0,0,0,1,49.25
3994,8,4.6420111656189,23,529,12,0,1,0,0,0,1,54
3999,8,20.796215057373,24,576,11,0,1,0,1,0,0,43.25
4000,8,8.62088108062744,29,841,7,0,0,0,0,0,1,44.75
4001,8,6.29987287521362,25,625,13,0,1,0,0,0,1,53
4008,8,9.68191242218018,30,900,13,1,1,0,0,0,1,37.75
4010,8,13.1037378311157,23,529,16,0,1,0,0,0,1,54.25
4013,8,7.29459095001221,26,676,12,0,1,0,0,0,1,34.75
4014,8,5.30515670776367,23,529,12,0,1,0,0,0,1,41.5
4015,8,9.01876544952393,25,625,14,1,1,0,0,0,1,43.25
4016,8,7.09564590454102,29,841,13,1,1,0,0,0,1,34.25
4018,8,29.1783638000488,28,784,11,0,1,0,0,0,1,32.5
4021,8,7.95773506164551,23,529,12,1,1,0,0,0,1,42.5
4022,8,10.2920017242432,24,576,12,0,1,0,0,0,1,39.25
4023,8,12.4538516998291,23,529,16,0,1,0,0,0,1,60
4027,8,10.1991634368896,28,784,13,0,1,0,0,0,1,53.5
4028,8,5.96830129623413,24,576,10,0,1,0,0,0,1,38.25
4029,8,26.5257835388184,24,576,9,0,1,0,1,0,0,45.25
4030,8,13.2628917694092,28,784,16,0,1,0,0,0,1,52.75
4033,8,12.3212270736694,29,841,15,0,1,0,0,0,1,58.5
4034,8,9.61559581756592,27,729,12,0,1,0,0,0,1,54.5
4035,8,9.24423503875732,26,676,13,0,1,0,0,0,1,50.5
4037,8,9.94716930389404,24,576,14,0,1,0,0,0,1,58
4038,8,7.09564590454102,24,576,12,0,1,0,0,0,1,45.5
4040,8,9.5625467300415,26,676,16,0,1,0,1,0,0,53.5
4042,8,11.273458480835,27,729,15,0,1,0,0,0,1,56
4043,8,9.24423503875732,24,576,12,0,1,0,0,0,1,50.5
4044,8,7.70574045181274,23,529,14,0,1,0,0,0,1,40.25
4045,8,5.30515670776367,26,676,12,0,1,0,0,0,1,46.5
4046,8,7.95773506164551,28,784,9,0,1,0,0,0,1,36.5
4047,8,25.0138111114502,25,625,9,0,1,0,0,0,1,29
4048,8,20.3983268737793,28,784,11,0,1,0,0,0,1,58
4049,8,8.83308696746826,27,729,11,0,1,0,0,0,1,49.25
4051,8,6.63144588470459,24,576,13,0,1,0,0,0,1,58.75
4053,8,16.7245063781738,28,784,14,0,1,0,0,0,1,49.75
4055,8,13.7005624771118,23,529,16,0,1,0,0,0,1,61.5
4056,8,11.5917663574219,27,729,16,0,1,0,0,0,1,57.25
4058,8,21.1675682067871,24,576,17,0,1,1,0,0,0,55.5
4059,8,15.4380025863647,25,625,18,0,0,0,0,0,1,62.5
4060,8,25.5045394897461,30,900,13,0,1,1,0,0,0,60.25
4061,8,11.9366025924683,26,676,12,0,1,0,0,0,1,41.75
4062,8,15.915470123291,24,576,12,0,1,0,0,0,1,52.75
4064,8,9.28402233123779,23,529,12,0,1,0,0,0,1,61.25
4065,8,7.00280714035034,24,576,12,0,1,0,0,0,1,52.5
4067,8,9.94716930389404,26,676,12,0,0,1,0,0,0,50.5
4069,8,11.0479898452759,24,576,12,1,1,0,0,0,1,42.5
4071,8,7.86489295959473,24,576,12,1,1,0,0,0,1,37.5
4074,8,16.5786151885986,24,576,19,0,1,0,0,0,1,62.75
4077,8,6.96301698684692,26,676,12,0,1,0,0,0,1,51
4080,8,23.8732051849365,26,676,12,0,1,0,0,0,1,50.75
4081,8,12.639533996582,23,529,12,0,0,0,0,0,1,38.25
4082,8,4.44306755065918,27,729,10,0,0,0,0,0,1,37
4084,8,12.1090173721313,30,900,17,0,0,0,0,0,1,58.25
4086,8,11.4060840606689,30,900,16,0,0,0,0,0,1,62
4088,8,2.82499623298645,30,900,13,0,1,0,0,0,1,58.25
4089,8,5.96830129623413,28,784,10,0,0,0,0,0,1,50
4090,8,9.61559581756592,24,576,12,0,0,0,0,0,1,49
4091,8,18.9659290313721,28,784,12,0,0,0,0,0,1,50
4094,8,15.915470123291,25,625,16,0,1,0,0,0,1,54
4097,8,8.28930759429932,26,676,12,0,1,0,0,0,1,57.25
4098,8,9.31055068969727,24,576,9,0,1,0,0,0,1,35.5
4101,8,6.63144588470459,27,729,12,0,1,0,0,0,1,46.75
4103,8,10.5174722671509,29,841,12,0,1,0,0,0,1,50.5
4104,8,7.63942575454712,27,729,12,0,1,0,0,0,1,49.25
4106,8,9.85432529449463,24,576,16,0,1,0,0,0,1,61
4108,8,5.41125965118408,26,676,16,0,1,0,0,0,1,53.75
4111,8,9.94716930389404,24,576,11,0,1,0,0,0,1,31
4114,8,13.063946723938,24,576,12,0,1,0,0,0,1,50.75
4116,8,9.98695850372314,25,625,16,0,1,0,0,0,1,55.25
4120,8,9.61559581756592,27,729,10,0,1,0,0,0,1,47
4122,8,15.9287338256836,30,900,17,0,1,1,0,0,0,62.5
4125,8,7.95773506164551,25,625,12,0,0,0,0,0,1,49.5
4127,8,8.55456352233887,26,676,13,0,1,0,0,0,1,55.75
4128,8,10.0797967910767,29,841,12,0,1,0,0,0,1,55.75
4131,8,8.62088108062744,24,576,13,1,1,0,0,1,0,54.25
4135,8,6.18050670623779,24,576,12,1,1,0,0,0,1,42.75
4138,8,10.6103134155273,24,576,9,0,1,0,0,0,1,31
4140,8,14.5891819000244,28,784,13,0,1,0,0,0,1,49
4142,8,6.77733707427979,26,676,12,0,0,0,0,0,1,43.75
4145,8,5.30515670776367,25,625,12,0,0,0,0,0,1,42.5
4147,8,4.6420111656189,25,625,15,0,1,0,0,0,1,50.75
4149,8,19.7749710083008,28,784,12,1,1,0,0,0,1,49
4151,8,7.70574045181274,30,900,12,0,1,0,0,0,1,55
4152,8,17.8518524169922,30,900,12,0,1,0,0,0,1,53
4155,8,10.6766262054443,23,529,11,0,1,0,0,0,1,32.25
4158,8,9.94716930389404,24,576,10,0,1,0,0,0,1,40.75
4159,8,17.2417621612549,27,729,12,0,1,0,0,0,1,41.75
4163,8,14.3239231109619,23,529,12,0,1,0,0,0,1,54.5
4164,8,17.8518524169922,26,676,16,0,1,0,0,0,1,50.75
4168,8,6.63144588470459,27,729,10,1,0,0,0,0,1,31.25
4173,8,7.04259586334229,30,900,12,1,1,0,0,0,1,41
4174,8,14.3371858596802,27,729,15,1,1,0,0,0,1,51.5
4179,8,18.2364768981934,30,900,14,1,1,0,0,0,1,46.75
4180,8,6.57839345932007,26,676,12,1,1,0,0,0,1,48
4181,8,3.26267123222351,25,625,11,1,1,0,0,0,1,45
4182,8,9.73495960235596,28,784,11,0,1,0,0,0,1,38.75
4192,8,16.4327201843262,23,529,16,0,1,0,0,0,1,53.75
4200,8,11.8702840805054,28,784,15,1,1,0,0,0,1,37
4202,8,7.95773506164551,24,576,12,1,1,0,0,0,1,33.25
4206,8,4.44306755065918,25,625,12,1,1,0,0,0,1,36
4208,8,13.4750986099243,26,676,17,1,1,0,0,0,1,55
4216,8,6.76407480239868,23,529,12,0,0,0,0,0,1,49
4219,8,9.61559581756592,26,676,14,0,0,0,0,0,1,42.5
4220,8,6.63144588470459,25,625,12,0,0,0,0,0,1,50.5
4221,8,9.94716930389404,24,576,11,0,0,0,0,0,1,34
4222,8,9.81454086303711,27,729,12,0,0,0,0,0,1,54.75
4223,8,9.28402233123779,23,529,12,0,0,0,0,0,1,44.5
4224,8,5.13273811340332,30,900,19,0,1,0,0,0,1,56.25
4225,8,5.38473510742188,30,900,16,0,1,0,0,0,1,51.75
4233,8,4.31044054031372,25,625,13,0,1,0,0,0,1,50
4234,8,8.35562038421631,23,529,12,0,1,0,0,0,1,43.5
4237,8,4.41654348373413,26,676,12,0,0,0,0,0,1,54.5
4239,8,10.9286203384399,28,784,12,0,1,0,0,0,1,48.75
4240,8,11.2071409225464,29,841,12,0,1,0,0,0,1,51.75
4242,8,9.28402233123779,25,625,12,0,1,0,1,0,0,47.75
4245,8,16.1144142150879,26,676,14,0,1,0,0,0,1,51.25
4247,8,21.5521926879883,26,676,13,0,1,0,0,1,0,41.75
4248,8,9.94716930389404,26,676,14,0,1,0,1,0,0,59
4251,8,10.4113693237305,25,625,12,0,1,0,0,0,1,40.25
4252,8,15.4114809036255,23,529,14,0,1,0,0,0,1,49.5
4254,8,6.27334642410278,25,625,15,0,1,0,0,0,1,49
4255,8,12.8384799957275,30,900,20,0,1,0,0,0,1,53.25
4257,8,7.70574045181274,30,900,15,0,0,0,0,0,1,51
4258,8,11.9366025924683,28,784,13,0,1,0,0,0,1,55
4270,8,9.61559581756592,27,729,15,1,1,0,0,0,1,41.75
4271,8,15.2921171188354,25,625,16,1,1,0,0,0,1,37.25
4277,8,5.66325521469116,28,784,11,0,1,0,0,0,1,35.75
4278,8,14.5891819000244,28,784,12,0,1,0,0,0,1,55.25
4279,8,21.6715602874756,29,841,12,0,1,0,0,0,1,59.25
4280,8,11.7907104492188,28,784,16,0,1,0,0,0,1,63
4281,8,7.70574045181274,30,900,12,0,1,0,0,0,1,57
4284,8,15.0666465759277,25,625,15,0,1,0,0,0,1,53.5
4285,8,14.6422309875488,24,576,16,0,0,0,0,0,1,46.75
4287,8,17.8518524169922,27,729,16,0,1,0,0,0,1,56.75
4288,8,17.2682800292969,24,576,16,0,1,0,0,0,1,59.25
4290,8,12.7456359863281,26,676,16,0,0,1,0,0,0,58.75
4296,8,11.9498672485352,29,841,16,0,0,0,0,0,1,53.25
4297,8,13.7270936965942,27,729,13,0,1,0,0,0,1,50.75
4298,8,11.8570251464844,25,625,16,0,1,0,0,0,1,61
4299,8,10.2920017242432,24,576,16,0,1,0,0,0,1,57
4300,8,9.61559581756592,26,676,12,0,0,0,0,0,1,58.25
4302,8,11.1010398864746,26,676,18,0,1,0,0,0,1,56.25
4303,8,8.62088108062744,24,576,12,0,1,0,0,0,1,50.75
4309,8,11.565242767334,25,625,17,0,1,0,0,0,1,55.5
4311,8,21.0084209442139,29,841,15,1,1,0,0,0,1,54.5
4312,8,6.63144588470459,26,676,12,1,1,0,0,0,1,31.75
4314,8,6.29987287521362,23,529,11,1,1,0,0,0,1,36.75
4323,8,10.6500988006592,27,729,12,1,1,0,0,1,0,49.25
4324,8,20.7696876525879,25,625,12,1,1,0,0,1,0,36.5
4328,8,8.62088108062744,29,841,12,0,1,0,0,1,0,54
4330,8,12.0692310333252,26,676,14,0,1,0,0,1,0,37
4332,8,8.95245265960693,27,729,16,0,1,0,0,1,0,58.25
4333,8,7.6261625289917,25,625,11,0,1,0,0,1,0,49.25
4334,8,7.78531694412231,23,529,12,0,1,0,0,1,0,44.75
4335,8,13.0772094726562,28,784,11,0,1,0,0,1,0,39.5
4336,8,4.708327293396,29,841,12,0,1,0,0,1,0,30.5
4337,8,8.62088108062744,28,784,13,0,1,0,0,1,0,53.75
4339,8,12.2018604278564,24,576,12,0,1,0,0,1,0,52
4342,8,18.2364768981934,26,676,14,0,1,0,0,1,0,48
4343,8,9.84106540679932,25,625,12,0,1,0,0,1,0,48.25
4349,8,6.63144588470459,23,529,9,0,1,0,1,0,0,28.75
4350,8,13.766881942749,29,841,16,0,1,0,0,1,0,62
4353,8,23.5814208984375,30,900,16,0,1,0,0,1,0,58.25
4355,8,2.9443621635437,31,961,16,0,0,1,0,0,0,57.5
4357,8,18.5017318725586,29,841,12,0,0,0,1,0,0,57.75
4358,8,11.9366025924683,30,900,15,0,1,0,0,1,0,62.75
4365,8,5.8887243270874,27,729,12,0,0,0,1,0,0,59.75
4366,8,16.5786151885986,24,576,13,0,1,0,0,1,0,55.25
4368,8,11.6050281524658,30,900,12,0,1,0,0,1,0,49.5
4370,8,9.28402233123779,27,729,12,0,1,0,0,1,0,50.75
4371,8,10.5042104721069,26,676,12,0,1,0,0,1,0,49
4372,8,20.6105327606201,28,784,16,0,1,0,0,0,1,62.5
4373,8,8.47498893737793,24,576,12,0,1,0,0,1,0,44.25
4376,8,2.65257835388184,31,961,13,0,1,0,0,1,0,55.25
4377,8,33.1572303771973,28,784,12,0,1,0,0,1,0,36
4380,8,15.915470123291,30,900,13,0,1,0,0,1,0,61.5
4381,8,16.5786151885986,29,841,16,0,1,0,0,1,0,59.5
4387,8,9.61559581756592,25,625,16,0,1,0,0,1,0,62.75
4390,8,10.2522144317627,23,529,12,0,1,0,0,1,0,41.25
